"ASIN","Brand","Category","SalesRank"
"B07KYWRWKY","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","6187"
"B00183DSKW","Wizards of the Coast","Toys & Games,Games & Accessories,Card Games","802483"
"B004U53A7Q","Mattel Games","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","103010"
"1616615885","Fantasy Flight Games","Toys & Games,Games & Accessories,Card Games","537261"
"B010F6BJNA","Bicycle","Toys & Games","289466"
"B07Q25X2Y8","The Gaming Mat Company","","167239"
"B08NWMX7ZX","Magic: The Gathering Singles","","101784"
"B06X9SCDNG","Space Cowboys","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","4939"
"B01LPINL3S","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","401642"
"B08ZDVQRNZ","%E3%83%9D%E3%82%B1%E3%83%A2%E3%83%B3%E3%82%AB%E3%83%BC%E3%83%89%E3%82%B2%E3%83%BC%E3%83%A0","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B07Z74YFTN","MTG Decks & More","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","812601"
"B005QG1Y6M","Wizards of the Coast","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","871226"
"B07R6XLHN8","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","335126"
"B07L27JWHB","MTG Decks & More","","1206936"
"B010GE1TUO","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","150549"
"B08L2JZP8L","MTG Decks & More","","745054"
"B07612618K","MTG","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","242087"
"B00004YO0A","International Games, Inc.","Toys & Games,Games & Accessories,Card Games","666259"
"B08HWGKZNH","Board Games","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","137269"
"B008XE1ZZY","Flip-Flops","","1570161"
"B016IPC2AQ","HCM?","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","0"
"B01AYVGTG8","Huch %26 Friends","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","0"
"B000SQNFP8","City-Memo","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","1870884"
"B01G5WELAQ","The Broken Token","Toys & Games,Games & Accessories,Card Games","245425"
"B07HM98T6V","Konami","","203527"
"B08KGY7557","Bushiroad","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","1348186"
"B008745EG6","Wizards of the Coast","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","724252"
"B00FADXM48","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1998418"
"B007XA5866","Bandai","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B08N25VNL5","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","44690"
"B0777PVDWG","Wizards of the Coast","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","504119"
"B01IPXRJOI","Yu-Gi-Oh%21","","358575"
"B00UBXRFUO","Battle Spirits","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B01IUO048U","ヴァイスシュバルツ","Toys & Games,Games & Accessories,Card Games","0"
"B07ZSDG5YH","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","14023"
"B07YZMX2RW","Luxe Dominoes","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","410560"
"B01M1VMURA","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","0"
"B005PU07TO","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1243802"
"B07VNNG6Y2","WizKids","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","106657"
"B0048MFJXE","Mattel","Toys & Games,Games & Accessories,Card Games","688879"
"B08NWNKG9T","Magic: The Gathering Singles","","214512"
"B01JOBU8DY","Konami","","0"
"B002PHLVYA","YuGiOh Trading Cards","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","197466"
"B00QPSZO48","BANDAI NAMCO Entertainment","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","1591527"
"B005PU0636","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1640307"
"B001B4LVIO","James Bond","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","1593117"
"B08F379Y4W","遊戯王OCG","","0"
"B081VX1NF1","yu-gi-oh","Toys & Games,Games & Accessories,Card Games","0"
"B08DX5ZLM6","Magic: The Gathering Singles","","253380"
"B01CV2ST52","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","876440"
"B00BBX1BOY","Pico Ok","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","0"
"B00MYICROI","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1243198"
"B08H8TBW3C","Square Enix","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","111229"
"B08WSYJY8W","Fantasy Flight Games","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","69393"
"B0155B4N9C","WizKids","","90831"
"B01DBSBPRE","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","650003"
"B00C9S8V4I","Bushiroad","","1351469"
"B07MSQVR2H","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","62748"
"B08WHV7PLQ","Magic The Gathering","","599303"
"B091RTTVG2","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","132330"
"B01GKDGK0E","","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","0"
"B01H6BJONO","ヴァイスシュバルツ","","0"
"B07WMZ7T9K","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","6518"
"B07M77JTBW","Pokemon","","109398"
"B0001IAGI2","Hasbro Gaming","Toys & Games,Games & Accessories,Card Games","129850"
"B07KMHPJPW","Bushiroad","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Playmats","0"
"B07M71FCVX","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","213852"
"B08LMQVXSQ","Card Games","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","0"
"B00CHEID5Q","Horizon in the Middle of Nowhere","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","2117029"
"B004P8J0YU","Mattel Games","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","326180"
"B00E17MB8W","Yu-Gi-Oh!","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","786045"
"B0006SJV4M","Munekazu Inoue","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","2182546"
"B08FC4XTZZ","QYER","Toys & Games","0"
"B00856Y1SI","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","257211"
"B00TZJXIN8","Mtxc","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1512603"
"B0085NEI1G","Upper Deck","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","2001948"
"B01LW6X006","Alter","","1193874"
"B00APB17A6","Bushiroad","","1925514"
"1601255500","Paizo Inc.","Toys & Games,Games & Accessories,Card Games","370572"
"B07FPR4T7Q","Dragonball Z","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","0"
"B08M5JCQ2S","Game Freak","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","13795"
"B003P5FUBG","Webkinz","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","684709"
"B00TS3LR5W","CARD FIGHT%21%21 VANGURD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B0014I4HQ0","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","2118584"
"B01N8YZDXQ","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","648538"
"B08G9L24VL","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","2411"
"B076PDV9KR","CMON","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","149186"
"B00TRS8KMG","Yu-Gi-Oh%21","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","1812941"
"B000R8QKY0","Tic Tac","Sports & Outdoors,Sports & Fitness,Leisure Sports & Game Room,Casino Equipment,Poker Equipment,Poker Chip Cases & Trays,Cases","0"
"B016PLE9HW","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","917926"
"B0719F6H6L","Bushiroad","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1813305"
"B01J9JOJ1I","ウルトラマンフュージョンファイト","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","0"
"B07Z856LC4","KARE","Toys & Games","0"
"B004XG3I38","Weiss Schwarz","Toys & Games,Games & Accessories,Card Games","0"
"B001GN3MVE","GMT Games","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","2232233"
"B000HOG8J6","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","1138115"
"B00UA4Z4MK","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","191334"
"B08D1QTZWV","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","19167"
"B0716C5QVR","White Wizard Games","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","0"
"B005OV56M2","Magic The Gathering","","971767"
"B01F7IC23C","Yu-Gi-Oh%21","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","338478"
"B0062DQBUC","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","909058"
"B00LXIX3Z2","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1661882"
"B093RX1NZ1","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","1100"
"B092S3QNWD","yugiohcard","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B083144HY8","yu-gi-oh","Toys & Games,Games & Accessories,Card Games","0"
"B002MHEZFU","Upper Deck","","1888033"
"B07NJL1S2R","Yu-Gi-Oh%21","","1279198"
"B08422LMRC","yu-gi-oh","Toys & Games,Games & Accessories,Card Games","0"
"B08ZDSBZQN","%E3%83%9D%E3%82%B1%E3%83%A2%E3%83%B3%E3%82%AB%E3%83%BC%E3%83%89%E3%82%B2%E3%83%BC%E3%83%A0","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1188899"
"B08QMLX2MB","Crystalcommerce","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","1342715"
"B00A71CDOS","Bushiroad","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","2176745"
"B01J9JO8JG","ウルトラマンフュージョンファイト","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","0"
"B01BWM56DK","CARD FIGHT%21%21 VANGURD","","0"
"B071NG5QWV","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","171725"
"B009TA9H8S","White Swan Mah Jongg","Toys & Games,Games & Accessories,Card Games","240154"
"B01M7YKQ97","TRIPOLEY","Toys & Games,Games & Accessories,Card Games","193135"
"B08KK7X5BP","コナミデジタルエンタテインメント(Konami Digital Entertainment)","Toys & Games,Games & Accessories,Card Games","404729"
"B093R6NVQ3","SLAB-SAFE","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","123775"
"B01MCSPI0O","ensky","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Playmats","0"
"B000BHURZU","Atlantis Interactive","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","204161"
"B07S2YQFMT","ブシロード(BUSHIROAD)","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","0"
"B007OQH8VW","Bushiroad","","678524"
"B00GPK236S","Yu-Gi-Oh%21","","417244"
"4866331208","","Toys & Games","0"
"B08WFC9W63","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","2218"
"B00O4X9Y60","SK Japan","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","1291822"
"B07NS1BW4J","ZENONZARD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","915176"
"B07GQ7B38H","Transformers TCG","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","144362"
"B077GD5VTS","Ultimate Guard","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","477446"
"B01MROZWBN","ウルトラマンフュージョンファイト","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","0"
"B07MH1R3WW","Weiss Schwarz","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","0"
"B07NNDNBVK","Wizards of the Coast","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","176836"
"B00SX9AF4G","Magic The Gathering","","1056894"
"B08S4BT87C","ポケモン(Pokemon)","Toys & Games,Games & Accessories,Card Games","0"
"B017UFRMGC","YU-GI-OH!","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","34645"
"B0767WPLXP","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","274250"
"B08F63QRR5","Fantasy Flight Games","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","1754"
"B084F3V75G","Crystalcommerce","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","484179"
"B07QK4VZ1H","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","270146"
"B003R7JUTK","Konami","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","519364"
"B01M5ANNXB","Stoneblade Entertainment","Toys & Games,Games & Accessories,Card Games","320650"
"B01DZ6RN5U","Skybox","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","213775"
"B08R1L8L94","Realgoodeal","","20154"
"B00HXJZLXW","Hasbro","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","265053"
"B08FSQJR3P","Rio Grande Games","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","24425"
"B086WC47YV","HSTFⓇ","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","0"
"B07TN44D3C","Bandai Hob","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","0"
"B007KX2TSG","Konami","Toys & Games","0"
"B0855QJ8LW","Training Wheels","","0"
"B000IJ0RFG","Mattel","","649294"
"B0851LNG5Q","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Dedicated Deck Card Games","64256"
"B005OV4CEK","Magic The Gathering","Toys & Games,Games & Accessories,Card Games","0"
"B00DQ51RAI","Magic The Gathering","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","428705"
"B08442R1S7","コナミデジタルエンタテインメント(Konami Digital Entertainment)","Toys & Games,Games & Accessories,Card Games","841151"
"B003XFS3OO","InkWorks","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","2228291"
"B07PWN2NCT","Paladin Roleplaying","Toys & Games,Games & Accessories,Game Accessories,Role Playing Dice","265793"
"B000UPZJ1A","Score","Toys & Games,Games & Accessories,Card Games","2022381"
"B01FM2E0WE","Broccoli","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","0"
"B015FFGXEG","DORAGONBALL HEROES","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B000J013PW","Decipher","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","538407"
"B07Y4XM5FD","GnD Cards","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B017VVP1YK","CARD FIGHT%21%21 VANGURD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B00TTAWCQM","CARD FIGHT%21%21 VANGURD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B00KF5V2X4","CARD FIGHT%21%21 VANGURD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B08JV8FPL4","ポケモン(Pokemon)","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","485752"
"B0062DOAM8","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","310843"
"B0062DOJ5Q","Pokemon","","578906"
"B00PWEBID2","CARD FIGHT%21%21 VANGURD","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B00BY3K0AC","Yu-Gi-Oh%21","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","0"
"B07QXZ54QQ","Bushiroad","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","0"
"B08K2LVWJJ","Magic: The Gathering Singles","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Singles","501314"
"B01DGLWXUO","KMC","Toys & Games,Collectible Toys,Collectible Display & Storage,Card Storage & Display,Cases","48940"
"B08M53JLNQ","Animo Games LLC","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Booster Packs","552327"
"B07XC2MZV2","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games","115691"
"B07FNWFKKS","Pokemon","Toys & Games,Games & Accessories,Card Games,Collectible Card Games,Decks & Sets","263780"
"B08KDHCDKZ","Cardfight Vanguard","","157367"
"B082WN6W98","WSOP","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","1686158"
"B082VPG8WT","WSOP","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","1253164"
"B082WNDH5G","WSOP","Toys & Games,Games & Accessories,Card Games,Standard Playing Card Decks","0"
